Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Brand_Name,Ticker,Industry_Tag,Country,Capital Gains
2005-12-30 05:00:00+00:00,8.194999694824219,8.212499618530273,7.997499942779541,8.012499809265137,2267600.0,0.0,0.0,salesforce / slack,CRM,technology,usa,
2005-12-30 05:00:00+00:00,36.06225204467773,36.15225858329122,36.020249603714475,36.06225204467773,5261300.0,0.0,0.0,johnson & johnson,JNJ,healthcare,usa,
2005-12-30 05:00:00+00:00,22.86599223702592,23.049656701090925,22.71294007389886,22.896604537963867,894300.0,0.0,0.0,nordstrom,JWN,retail,usa,
2005-12-30 05:00:00+00:00,20.744065181413,20.85964943963958,20.427735423625126,20.512901306152344,4219600.0,0.0,0.0,mcdonald's,MCD,food,usa,
2005-12-30 05:00:00+00:00,8.760235350649378,8.82651667994635,8.703995787935066,8.716047286987305,5108800.0,0.0,0.0,nike,NKE,apparel,usa,
2005-12-30 05:00:00+00:00,26.053747106386723,26.25884405128508,25.90633138510187,25.944787979125977,5154000.0,0.0,0.0,the home depot,HD,retail,usa,
2005-12-30 05:00:00+00:00,10.44219207763672,10.465716361999512,10.353854179382324,10.381881713867188,303180516.0,0.0,0.0,google,GOOGL,technology,usa,
2005-12-30 05:00:00+00:00,38.65763699503573,39.29660632147248,38.62720919335901,39.14447021484375,5166300.0,0.0,0.0,american express,AXP,finance,usa,
2005-12-30 05:00:00+00:00,24.832693924419708,24.882723162137594,24.688863444268808,24.820186614990234,8567500.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2005-12-30 05:00:00+00:00,11.844899986119334,11.929966518183129,11.824366569519045,11.824366569519045,11743200.0,0.0,0.0,the coca-cola company,KO,food & beverage,usa,
2005-12-30 05:00:00+00:00,8.718800392408793,8.904548846440315,8.593704406260896,8.71121883392334,3875100.0,0.0,0.0,american eagle outfitters,AEO,apparel,usa,
2005-12-30 05:00:00+00:00,35.056677041362285,35.47904826195319,34.76805791570097,34.82437515258789,1380800.0,0.0,0.0,costco,COST,retail,usa,
2005-12-30 05:00:00+00:00,46.473246568133455,46.58629266004259,46.08056301051721,46.110313415527344,1728600.0,0.0,0.0,3m,MMM,manufacturing,usa,
2005-12-30 05:00:00+00:00,36.7599983215332,37.119998931884766,36.61000061035156,36.959999084472656,3348200.0,0.0,0.0,adobe,ADBE,technology,usa,
2005-12-30 05:00:00+00:00,26.453769590737096,26.457674610871912,26.14920997619629,26.14920997619629,1659059.0,0.0,0.0,marriott,MAR,hospitality,usa,
2005-12-30 05:00:00+00:00,36.66829643132546,37.16165281142907,36.614959506667965,36.64829635620117,2129400.0,0.0,0.0,target,TGT,retail,usa,
2005-12-30 05:00:00+00:00,11.845582439552269,11.946775677659865,11.803914515411064,11.940823554992676,381780.0,0.0,0.0,unilever,UL,consumer goods,netherlands,
2005-12-30 05:00:00+00:00,13.55576913507976,13.854019578157462,13.51483299659527,13.795538902282717,836400.0,0.0,0.0,foot locker,FL,footwear,usa,
2005-12-30 05:00:00+00:00,3.028538227081299,3.028538227081299,2.978890105996212,3.028538227081299,191000.0,0.0,0.0,nintendo,NTDOY,gaming,japan,
2005-12-30 05:00:00+00:00,2.833316185569723,2.8340815265594186,2.783623047882688,2.795090913772583,22960800.0,0.0,0.0,nvidia,NVDA,technology,usa,
2005-12-30 05:00:00+00:00,81.50060195790007,82.2058968244593,81.30468704934742,81.9864730834961,413200.0,0.0,0.0,toyota,TM,automotive,japan,
2005-12-30 05:00:00+00:00,11.88104248046875,11.92962129513332,11.846342381655898,11.88104248046875,39290000.0,0.0,0.0,cisco,CSCO,technology,usa,
2005-12-30 05:00:00+00:00,88.4267049145738,88.85450707335524,88.18713675009506,88.46092987060547,918200.0,0.0,0.0,fedex,FDX,logistics,usa,
2005-12-30 05:00:00+00:00,12.022602381518086,12.054240779062123,11.840681784219589,11.868365287780762,6823200.0,0.0,0.0,starbucks,SBUX,food & beverage,usa,
2005-12-30 05:00:00+00:00,30.39999961853028,30.75,30.15999984741211,30.600000381469727,6540900.0,0.0,0.0,amd,AMD,technology,usa,
2005-12-30 05:00:00+00:00,18.15121924030879,18.247030494935725,18.11487821366956,18.121484756469727,1948400.0,0.0,0.0,colgate palmolive,CL,consumer goods,usa,
2005-12-30 05:00:00+00:00,19.81637828535748,19.84920138933897,19.65226752495079,19.668678283691406,7336036.0,0.0,0.0,the walt disney company,DIS,entertainment,usa,
2005-12-30 05:00:00+00:00,18.01630539151708,18.14666390105918,17.736416841920043,17.931955337524414,206600.0,0.0,0.0,logitech,LOGI,technology,switzerland,
2005-12-30 05:00:00+00:00,2.1495778054287458,2.1956555886936617,2.1322987378888603,2.179285764694214,624262800.0,0.0,0.0,apple,AAPL,technology,usa,
2005-12-30 05:00:00+00:00,2.3864998817443848,2.4100000858306885,2.3570001125335693,2.3575000762939453,108022000.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2005-12-30 05:00:00+00:00,3.867142915725708,3.900000095367432,3.849999904632568,3.865714073181152,3435600.0,0.0,0.0,netflix,NFLX,entertainment,usa,
2005-12-30 05:00:00+00:00,18.76679264114924,18.97956713450789,18.742474893603088,18.9066162109375,315700.0,0.0,0.0,philips,PHG,technology,netherlands,
2005-12-30 05:00:00+00:00,18.54336166381836,18.656819984277227,18.507906445873665,18.54336166381836,49044600.0,0.0,0.0,microsoft,MSFT,technology,usa,
2005-12-30 05:00:00+00:00,14.86758348452041,14.885605210310109,14.732423978390406,14.804509162902832,1892900.0,0.0,0.0,southwest airlines,LUV,aviation,usa,
2005-12-30 05:00:00+00:00,36.25263391251568,36.30508015362906,36.06252003964132,36.21985626220703,397100.0,0.0,0.0,hershey company,HSY,food & beverage,usa,
2005-12-30 05:00:00+00:00,35.142700120300745,35.39048174212169,34.97952651977539,34.97952651977539,5928600.0,0.0,0.0,procter & gamble,PG,consumer goods,usa,
2005-12-30 05:00:00+00:00,21.76366252473069,21.97599000828333,21.70299732280529,21.968406677246094,253300.0,0.0,0.0,honda,HMC,automotive,japan,
2005-12-29 05:00:00+00:00,35.31191098803074,35.44486774795118,35.12456303590605,35.30586624145508,4008000.0,0.0,0.0,procter & gamble,PG,consumer goods,usa,
2005-12-29 05:00:00+00:00,81.1009252134432,81.46140788923934,80.94419569487023,81.21847534179688,236500.0,0.0,0.0,toyota,TM,automotive,japan,
2005-12-29 05:00:00+00:00,36.60663907324208,36.80330747874556,36.21985679208298,36.370635986328125,746800.0,0.0,0.0,hershey company,HSY,food & beverage,usa,
2005-12-29 05:00:00+00:00,35.16929338690753,35.37343925295145,35.11297886010205,35.17633438110352,1147400.0,0.0,0.0,costco,COST,retail,usa,
2005-12-29 05:00:00+00:00,11.93784784943487,11.985468921524182,11.905108617829397,11.94379997253418,351180.0,0.0,0.0,unilever,UL,consumer goods,netherlands,
2005-12-29 05:00:00+00:00,17.98180232811636,18.165837650190227,17.882115614545476,17.98563575744629,188600.0,0.0,0.0,logitech,LOGI,technology,switzerland,
2005-12-29 05:00:00+00:00,19.149790773670585,19.198425116555683,19.07683867957584,19.125473022460938,427900.0,0.0,0.0,philips,PHG,technology,netherlands,
2005-12-29 05:00:00+00:00,36.320269596291496,36.42227716282584,36.02625249943665,36.15225982666016,5325100.0,0.0,0.0,johnson & johnson,JNJ,healthcare,usa,
2005-12-29 05:00:00+00:00,10.710209846496582,10.728979110717772,10.489740371704102,10.514264106750488,277554168.0,0.0,0.0,google,GOOGL,technology,usa,
2005-12-29 05:00:00+00:00,2.9128264445231564,2.92200069242987,2.837138844609937,2.8493709564208984,31046400.0,0.0,0.0,nvidia,NVDA,technology,usa,
2005-12-29 05:00:00+00:00,2.406500101089477,2.4230000972747803,2.3984999656677246,2.399499893188477,63422000.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2005-12-29 05:00:00+00:00,12.00595515012056,12.068413984983364,11.894917515625131,11.964316368103027,36009500.0,0.0,0.0,cisco,CSCO,technology,usa,
2005-12-29 05:00:00+00:00,14.957696598822404,15.092856161012504,14.90363311767578,14.90363311767578,2497200.0,0.0,0.0,southwest airlines,LUV,aviation,usa,
2005-12-29 05:00:00+00:00,46.6160114701048,46.8064021495543,46.467268609932624,46.58031463623047,1374000.0,0.0,0.0,3m,MMM,manufacturing,usa,
2005-12-29 05:00:00+00:00,26.38701852127374,26.40624803399222,26.066554352038267,26.111421585083008,4537800.0,0.0,0.0,the home depot,HD,retail,usa,
2005-12-29 05:00:00+00:00,22.07457139221747,22.104903269343744,22.006322860717773,22.006322860717773,381400.0,0.0,0.0,honda,HMC,automotive,japan,
2005-12-29 05:00:00+00:00,36.95000076293945,37.34999847412109,36.83000183105469,36.91999816894531,3277800.0,0.0,0.0,adobe,ADBE,technology,usa,
2005-12-29 05:00:00+00:00,12.081925619627754,12.20057018928646,12.0423781840605,12.066106796264648,4098600.0,0.0,0.0,starbucks,SBUX,food & beverage,usa,
2005-12-29 05:00:00+00:00,8.807436064895997,8.849615931993904,8.777308464050293,8.777308464050293,5332000.0,0.0,0.0,nike,NKE,apparel,usa,
2005-12-29 05:00:00+00:00,20.71365416621256,20.85965451506604,20.689320387970835,20.768404006958008,2530600.0,0.0,0.0,mcdonald's,MCD,food,usa,
2005-12-29 05:00:00+00:00,19.841001157452887,19.92305655894441,19.77535651895953,19.832794189453125,4937354.0,0.0,0.0,the walt disney company,DIS,entertainment,usa,
2005-12-29 05:00:00+00:00,2.968960285186768,3.008678779424841,2.9590306616272493,2.968960285186768,2868500.0,0.0,0.0,nintendo,NTDOY,gaming,japan,
2005-12-29 05:00:00+00:00,88.99140684842871,90.42882236225172,88.75183868408203,88.75183868408203,961300.0,0.0,0.0,fedex,FDX,logistics,usa,
2005-12-29 05:00:00+00:00,26.29758068887893,26.67632925911649,26.23901178356757,26.457672119140625,1584398.0,0.0,0.0,marriott,MAR,hospitality,usa,
2005-12-29 05:00:00+00:00,37.18832220758964,37.3349962208671,36.80830548522969,36.82830810546875,2224000.0,0.0,0.0,target,TGT,retail,usa,
2005-12-29 05:00:00+00:00,39.06078054248504,39.2129165919816,38.802150128867005,38.87821960449219,3125500.0,0.0,0.0,american express,AXP,finance,usa,
2005-12-29 05:00:00+00:00,24.926506042480465,25.04532194424176,24.888984101411875,24.92650604248047,7390000.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2005-12-29 05:00:00+00:00,18.31970710257527,18.34613704321171,18.20076921893872,18.27014923095703,2426400.0,0.0,0.0,colgate palmolive,CL,consumer goods,usa,
2005-12-29 05:00:00+00:00,31.61000061035156,31.84000015258789,30.270000457763672,30.530000686645508,11510800.0,0.0,0.0,amd,AMD,technology,usa,
2005-12-29 05:00:00+00:00,3.882857084274292,3.9085710048675537,3.8485710620880127,3.892857074737549,3621800.0,0.0,0.0,netflix,NFLX,entertainment,usa,
2005-12-29 05:00:00+00:00,2.2365789958000533,2.237791994842562,2.1650373484014778,2.165947198867798,490025200.0,0.0,0.0,apple,AAPL,technology,usa,
2005-12-29 05:00:00+00:00,23.03741022206973,23.0986301477811,22.81089135907865,22.939456939697266,872100.0,0.0,0.0,nordstrom,JWN,retail,usa,
2005-12-29 05:00:00+00:00,8.352499961853027,8.367500305175781,8.172499656677246,8.1875,2236400.0,0.0,0.0,salesforce / slack,CRM,technology,usa,
2005-12-29 05:00:00+00:00,11.929965826603816,11.997434041793388,11.856631880429008,11.909432411193848,11163400.0,0.0,0.0,the coca-cola company,KO,food & beverage,usa,
2005-12-29 05:00:00+00:00,18.72772797315306,18.791548434529297,18.621360988369187,18.62845230102539,34495500.0,0.0,0.0,microsoft,MSFT,technology,usa,
2005-12-29 05:00:00+00:00,13.85986721189905,13.9943719803199,13.690273370078447,13.73705768585205,604900.0,0.0,0.0,foot locker,FL,footwear,usa,
2005-12-29 05:00:00+00:00,8.749126329042676,8.851477087636592,8.718799555735245,8.764288902282715,2836200.0,0.0,0.0,american eagle outfitters,AEO,apparel,usa,
2005-12-28 05:00:00+00:00,35.40861190213782,35.53552393597519,35.26961267859275,35.378395080566406,5663000.0,0.0,0.0,procter & gamble,PG,consumer goods,usa,
2005-12-28 05:00:00+00:00,20.74407255606607,20.920488987216068,20.701489599663944,20.7988224029541,2212000.0,0.0,0.0,mcdonald's,MCD,food,usa,
2005-12-28 05:00:00+00:00,12.042377000155703,12.200568989829566,12.042377000155703,12.0858793258667,4338800.0,0.0,0.0,starbucks,SBUX,food & beverage,usa,
2005-12-28 05:00:00+00:00,22.621108692864787,23.15985292562913,22.584375335384088,23.037410736083984,1458700.0,0.0,0.0,nordstrom,JWN,retail,usa,
2005-12-28 05:00:00+00:00,31.25,31.75,31.06999969482422,31.700000762939453,9601300.0,0.0,0.0,amd,AMD,technology,usa,
2005-12-28 05:00:00+00:00,36.97999954223633,37.2599983215332,36.59999847412109,36.869998931884766,2472100.0,0.0,0.0,adobe,ADBE,technology,usa,
2005-12-28 05:00:00+00:00,12.02090476048897,12.070772444170991,11.947570787241242,11.962237358093262,9763000.0,0.0,0.0,the coca-cola company,KO,food & beverage,usa,
2005-12-28 05:00:00+00:00,10.619118690490724,10.705204963684082,10.542041778564451,10.67792797088623,284431284.0,0.0,0.0,google,GOOGL,technology,usa,
2005-12-28 05:00:00+00:00,39.17489407780677,39.288996871744935,38.8249830989698,39.12164688110352,2810300.0,0.0,0.0,american express,AXP,finance,usa,
2005-12-28 05:00:00+00:00,26.219495979534205,26.36787078721124,26.14530697789672,26.16873550415039,1199079.0,0.0,0.0,marriott,MAR,hospitality,usa,
2005-12-28 05:00:00+00:00,36.76398941642397,36.90821163543184,36.61976469664068,36.71809768676758,646500.0,0.0,0.0,hershey company,HSY,food & beverage,usa,
2005-12-28 05:00:00+00:00,13.66103412856908,13.930043675996352,13.66103412856908,13.795538902282717,900800.0,0.0,0.0,foot locker,FL,footwear,usa,
2005-12-28 05:00:00+00:00,36.18226097209418,36.39827483940196,36.18226097209418,36.25426483154297,5603100.0,0.0,0.0,johnson & johnson,JNJ,healthcare,usa,
2005-12-28 05:00:00+00:00,8.74617777602188,8.862673340108051,8.74617777602188,8.797395706176758,9968800.0,0.0,0.0,nike,NKE,apparel,usa,
2005-12-28 05:00:00+00:00,37.16831672068704,37.35499086078232,36.9749741937344,37.03497695922852,2841400.0,0.0,0.0,target,TGT,retail,usa,
2005-12-28 05:00:00+00:00,2.8875970226898824,2.923529763403901,2.869248528749512,2.914355516433716,26442000.0,0.0,0.0,nvidia,NVDA,technology,usa,
2005-12-28 05:00:00+00:00,80.30944786280544,80.86584552663551,80.30160959180812,80.37997436523438,767300.0,0.0,0.0,toyota,TM,automotive,japan,
2005-12-28 05:00:00+00:00,89.28232071874393,89.66734662782842,89.11120244431332,89.16253662109375,1010100.0,0.0,0.0,fedex,FDX,logistics,usa,
2005-12-28 05:00:00+00:00,14.939672726239763,15.020768795670516,14.696384517947507,14.966705322265623,2725400.0,0.0,0.0,southwest airlines,LUV,aviation,usa,
