Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Brand_Name,Ticker,Industry_Tag,Country,Capital Gains
2003-12-31 05:00:00+00:00,29.599547096642304,29.859243305228624,29.55337790335216,29.81307411193848,5580900.0,0.0,0.0,johnson & johnson,JNJ,healthcare,usa,
2003-12-31 05:00:00+00:00,15.838841728678238,15.940393011688489,15.838841728678238,15.883270263671877,5505400.0,0.0,0.0,colgate palmolive,CL,consumer goods,usa,
2003-12-31 05:00:00+00:00,24.462472231202074,24.478320874118168,24.275468401078427,24.402250289916992,444200.0,0.0,0.0,hershey company,HSY,food & beverage,usa,
2003-12-31 05:00:00+00:00,19.892791208063603,19.917752319894767,19.42854271113301,19.50841522216797,4328400.0,0.0,0.0,adobe,ADBE,technology,usa,
2003-12-31 05:00:00+00:00,51.92731045809659,52.56113049871373,51.92731045809659,52.500038146972656,54600.0,0.0,0.0,toyota,TM,automotive,japan,
2003-12-31 05:00:00+00:00,6.748937891534436,6.802532489185404,6.748937891534436,6.794592380523682,8770400.0,0.0,0.0,nike,NKE,apparel,usa,
2003-12-31 05:00:00+00:00,0.3236037273594088,0.3263317612787397,0.3210267871179845,0.3239067494869232,174451200.0,0.0,0.0,apple,AAPL,technology,usa,
2003-12-31 05:00:00+00:00,25.26324996743928,25.45399106738352,25.046201740177743,25.25667381286621,2568600.0,0.0,0.0,target,TGT,retail,usa,
2003-12-31 05:00:00+00:00,8.243257233125458,8.250925554898771,8.120567009918124,8.153156280517578,60800.0,0.0,0.0,logitech,LOGI,technology,switzerland,
2003-12-31 05:00:00+00:00,17.811174392700195,17.845870348578273,17.788042177857278,17.811174392700195,1278674.0,0.0,0.0,marriott,MAR,hospitality,usa,
2003-12-31 05:00:00+00:00,10.21300069050273,10.284859333262576,10.186053413924654,10.269888877868652,1263400.0,0.0,0.0,nordstrom,JWN,retail,usa,
2003-12-31 05:00:00+00:00,18.75832162885,18.870983571751207,18.661752471036653,18.77441596984864,4741206.0,0.0,0.0,the walt disney company,DIS,entertainment,usa,
2003-12-31 05:00:00+00:00,16.77364402644148,16.87080165649814,16.648726317126673,16.815282821655273,30388600.0,0.0,0.0,cisco,CSCO,technology,usa,
2003-12-31 05:00:00+00:00,14.537319000834865,14.566580468406627,14.402714463999258,14.531466484069824,4572900.0,0.0,0.0,mcdonald's,MCD,food,usa,
2003-12-31 05:00:00+00:00,58.63253850498392,58.63253850498392,56.99228889327496,57.3662338256836,3188500.0,0.0,0.0,fedex,FDX,logistics,usa,
2003-12-31 05:00:00+00:00,48.3164240236503,48.65957955794513,48.27066878882182,48.6309814453125,1626300.0,0.0,0.0,3m,MMM,manufacturing,usa,
2003-12-31 05:00:00+00:00,2.294736623764038,2.296674605413876,2.2482215985355123,2.294736623764038,189500.0,0.0,0.0,nintendo,NTDOY,gaming,japan,
2003-12-31 05:00:00+00:00,28.91996492363362,29.053705319980214,28.91996492363362,29.039167404174805,4473800.0,0.0,0.0,procter & gamble,PG,consumer goods,usa,
2003-12-31 05:00:00+00:00,21.392047724919788,21.41530048339104,21.27578615006865,21.351356506347656,6141100.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2003-12-31 05:00:00+00:00,15.199999809265137,15.199999809265137,14.8100004196167,14.899999618530272,7395900.0,0.0,0.0,amd,AMD,technology,usa,
2003-12-31 05:00:00+00:00,2.6410000324249268,2.674000024795532,2.619999885559082,2.63100004196167,106144000.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2003-12-31 05:00:00+00:00,1.8149742376170748,1.823384241854636,1.744638853923551,1.773690104484558,49726800.0,0.0,0.0,nvidia,NVDA,technology,usa,
2003-12-31 05:00:00+00:00,25.74668983665025,25.864348171028407,25.504447896125846,25.73284721374512,2465600.0,0.0,0.0,costco,COST,retail,usa,
2003-12-31 05:00:00+00:00,16.653921428624987,16.750574446968677,16.579573280223606,16.728269577026367,324400.0,0.0,0.0,honda,HMC,automotive,japan,
2003-12-31 05:00:00+00:00,6.525424710058274,6.610453031777262,6.487854354494518,6.557063102722168,11532000.0,0.0,0.0,starbucks,SBUX,food & beverage,usa,
2003-12-31 05:00:00+00:00,4.045713901519775,4.091429233551025,3.880713939666748,3.906429052352905,16801400.0,0.0,0.0,netflix,NFLX,entertainment,usa,
2003-12-31 05:00:00+00:00,22.13557179626983,22.37467187736581,22.12298732881828,22.33062744140625,5012400.0,0.0,0.0,the home depot,HD,retail,usa,
2003-12-31 05:00:00+00:00,17.1845507264565,17.266023270817353,17.065474365899163,17.153215408325195,42198900.0,0.0,0.0,microsoft,MSFT,technology,usa,
2003-12-31 05:00:00+00:00,14.387066034499904,14.54881970344254,14.387066034499904,14.503887176513672,1860500.0,0.0,0.0,southwest airlines,LUV,aviation,usa,
2003-12-31 05:00:00+00:00,17.267640716209694,17.308739988115175,16.985816177539682,17.079757690429688,351100.0,0.0,0.0,philips,PHG,technology,netherlands,
2003-12-31 05:00:00+00:00,3.025950249089929,3.093235053461575,2.9736170887354465,3.065199851989746,2834700.0,0.0,0.0,american eagle outfitters,AEO,apparel,usa,
2003-12-31 05:00:00+00:00,10.428549690968602,10.492154931260597,10.3870674758743,10.3981294631958,148680.0,0.0,0.0,unilever,UL,consumer goods,netherlands,
