Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Brand_Name,Ticker,Industry_Tag,Country,Capital Gains
2001-12-31 05:00:00+00:00,5.545740093460013,5.650802775040583,5.511373935770305,5.522174835205078,6570400.0,0.0,0.0,nike,NKE,apparel,usa,
2001-12-31 05:00:00+00:00,15.009990829412247,15.288479739423297,15.009990829412247,15.04409122467041,3051300.0,0.0,0.0,mcdonald's,MCD,food,usa,
2001-12-31 05:00:00+00:00,31.152110477766747,31.25592883547101,30.70915707995484,30.716079711914062,2926300.0,0.0,0.0,costco,COST,retail,usa,
2001-12-31 05:00:00+00:00,16.489999771118164,16.5,15.850000381469728,15.859999656677246,3396500.0,0.0,0.0,amd,AMD,technology,usa,
2001-12-31 05:00:00+00:00,16.49457930367873,16.730778475488037,16.17964707459965,16.313493728637695,7562696.0,0.0,0.0,the walt disney company,DIS,entertainment,usa,
2001-12-31 05:00:00+00:00,15.5860302459517,15.673357308687976,15.430359183719942,15.43415641784668,1477985.0,0.0,0.0,marriott,MAR,hospitality,usa,
2001-12-31 05:00:00+00:00,5.214801535215165,5.244618119620934,5.103181171098416,5.114648818969727,73758000.0,0.0,0.0,nvidia,NVDA,technology,usa,
2001-12-31 05:00:00+00:00,12.804042936747544,13.13715591746668,12.533387481699087,12.568087577819824,61550500.0,0.0,0.0,cisco,CSCO,technology,usa,
2001-12-31 05:00:00+00:00,14.66757667112538,15.083872600206352,14.66757667112538,14.948163986206056,180400.0,0.0,0.0,honda,HMC,automotive,japan,
2001-12-31 05:00:00+00:00,12.739367371111376,12.860694885108542,12.65848270461471,12.712406158447266,6934000.0,0.0,0.0,the coca-cola company,KO,food & beverage,usa,
2001-12-31 05:00:00+00:00,19.260600311278427,19.302872184707905,19.107360486670352,19.2077579498291,6298000.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2001-12-31 05:00:00+00:00,3.832203887120816,3.907345354272647,3.7610176905909856,3.766949653625488,9476800.0,0.0,0.0,starbucks,SBUX,food & beverage,usa,
2001-12-31 05:00:00+00:00,4.101327419281006,4.244396610227894,4.072713308208108,4.101327419281006,39500.0,0.0,0.0,nintendo,NTDOY,gaming,japan,
2001-12-31 05:00:00+00:00,37.53186832675807,38.46866612414463,37.53186832675807,38.19137191772461,41000.0,0.0,0.0,toyota,TM,automotive,japan,
2001-12-31 05:00:00+00:00,4.95291487652351,5.038890191149913,4.75666708498889,4.891237258911133,2805000.0,0.0,0.0,american eagle outfitters,AEO,apparel,usa,
2001-12-31 05:00:00+00:00,32.967277800945055,32.967277800945055,32.494431245519,32.4971809387207,3447800.0,0.0,0.0,3m,MMM,manufacturing,usa,
2001-12-31 05:00:00+00:00,26.85462734412572,27.075172683695,26.20596487179853,26.627593994140625,5005300.0,0.0,0.0,target,TGT,retail,usa,
2001-12-31 05:00:00+00:00,16.538274163003653,16.754089071017056,16.464441977426365,16.532594680786133,296600.0,0.0,0.0,philips,PHG,technology,netherlands,
2001-12-31 05:00:00+00:00,44.08676121130162,44.3316884321263,43.816497802734375,43.816497802734375,990100.0,0.0,0.0,fedex,FDX,logistics,usa,
2001-12-31 05:00:00+00:00,5.919746277370171,5.977500119901001,5.833116064355387,5.841778755187988,1334200.0,0.0,0.0,nordstrom,JWN,retail,usa,
2001-12-31 05:00:00+00:00,23.33925442248446,23.35210617497827,22.87658293103859,22.934415817260746,5211699.0,0.0,0.0,american express,AXP,finance,usa,
2001-12-31 05:00:00+00:00,7.035524341689988,7.102620328966367,6.910916672415095,6.920501708984375,100800.0,0.0,0.0,logitech,LOGI,technology,switzerland,
2001-12-31 05:00:00+00:00,17.8689275964514,17.98908054224947,17.730289130049453,17.791906356811523,2051200.0,0.0,0.0,colgate palmolive,CL,consumer goods,usa,
2001-12-31 05:00:00+00:00,0.3411856522439278,0.3434595699447494,0.3308787026262181,0.331939697265625,137782400.0,0.0,0.0,apple,AAPL,technology,usa,
2001-12-31 05:00:00+00:00,0.5534999966621399,0.559499979019165,0.5370000004768372,0.5410000085830688,120694000.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2001-12-31 05:00:00+00:00,20.72921203092209,20.854216489112385,20.64079475402832,20.64079475402832,1270200.0,0.0,0.0,hershey company,HSY,food & beverage,usa,
2001-12-31 05:00:00+00:00,8.989035247250325,9.017302762198003,8.847698211669922,8.847698211669922,1139100.0,0.0,0.0,foot locker,FL,footwear,usa,
2001-12-31 05:00:00+00:00,8.646750987668568,8.738181090029249,8.646750987668568,8.691160202026367,74880.0,0.0,0.0,unilever,UL,consumer goods,netherlands,
2001-12-31 05:00:00+00:00,21.91803047326491,22.151377304383523,21.8652487340989,21.981922149658203,3941800.0,0.0,0.0,procter & gamble,PG,consumer goods,usa,
2001-12-31 05:00:00+00:00,16.049863246785367,16.06977050954382,15.4476827868002,15.452658653259276,3769200.0,0.0065,0.0,adobe,ADBE,technology,usa,
2001-12-31 05:00:00+00:00,31.632320922552093,31.84312048828868,31.6199206698492,31.62611961364746,3972200.0,0.0,0.0,the home depot,HD,retail,usa,
2001-12-31 05:00:00+00:00,33.384481527750246,33.45158541508125,32.92593438679922,33.04895782470703,4943700.0,0.0,0.0,johnson & johnson,JNJ,healthcare,usa,
2001-12-31 05:00:00+00:00,16.718208124029335,17.00506182950511,16.56581687927246,16.56581687927246,1765500.0,0.0,0.0,southwest airlines,LUV,aviation,usa,
2001-12-31 05:00:00+00:00,21.07185628438316,21.2706495723294,20.577985763549805,20.577985763549805,43006200.0,0.0,0.0,microsoft,MSFT,technology,usa,
2001-12-28 05:00:00+00:00,30.61226134035053,31.40127240987209,30.494602999202108,31.27669143676757,3745700.0,0.0,0.0,costco,COST,retail,usa,
2001-12-28 05:00:00+00:00,0.3330006967655139,0.3486126198081296,0.3328496284089581,0.3399735689163208,299124000.0,0.0,0.0,apple,AAPL,technology,usa,
2001-12-28 05:00:00+00:00,14.396166262979769,14.60339719720799,14.396166262979769,14.568553924560549,93600.0,0.0,0.0,honda,HMC,automotive,japan,
2001-12-28 05:00:00+00:00,4.025023937225342,4.025023937225342,4.025023937225342,4.025023937225342,0.0,0.0,0.0,nintendo,NTDOY,gaming,japan,
2001-12-28 05:00:00+00:00,5.5526133591436855,5.599744250506414,5.519228930941374,5.545740127563477,5465600.0,0.0,0.0,nike,NKE,apparel,usa,
2001-12-28 05:00:00+00:00,44.72016281467924,44.80461886717178,44.07828521728516,44.07828521728516,1094900.0,0.0,0.0,fedex,FDX,logistics,usa,
2001-12-28 05:00:00+00:00,16.84370171689506,16.915415116928244,16.601668350614684,16.807844161987305,1869500.0,0.0,0.0,southwest airlines,LUV,aviation,usa,
2001-12-28 05:00:00+00:00,16.549999237060547,16.600000381469727,16.25,16.3799991607666,2967300.0,0.0,0.0,amd,AMD,technology,usa,
2001-12-28 05:00:00+00:00,20.732251782370923,20.805423784413588,20.610296894902483,20.72920227050781,486800.0,0.0,0.0,hershey company,HSY,food & beverage,usa,
2001-12-28 05:00:00+00:00,12.755544416106824,12.790593786045775,12.669267303403643,12.71779727935791,8710400.0,0.0,0.0,the coca-cola company,KO,food & beverage,usa,
2001-12-28 05:00:00+00:00,3.840114228834234,3.913278259824904,3.826272476874785,3.855933427810669,6948000.0,0.0,0.0,starbucks,SBUX,food & beverage,usa,
2001-12-28 05:00:00+00:00,32.98928232920991,33.03326904573519,32.79684568791702,32.967288970947266,2044200.0,0.0,0.0,3m,MMM,manufacturing,usa,
2001-12-28 05:00:00+00:00,16.533935523212055,16.6520358020489,16.384342648559475,16.494569778442383,7469742.0,0.0,0.0,the walt disney company,DIS,entertainment,usa,
2001-12-28 05:00:00+00:00,5.3355979670892095,5.370766486781382,5.125355033837407,5.176577568054199,75768000.0,0.0,0.0,nvidia,NVDA,technology,usa,
2001-12-28 05:00:00+00:00,21.19298352403955,21.385560772421066,21.028357750415125,21.08116340637207,28787200.0,0.0,0.0,microsoft,MSFT,technology,usa,
2001-12-28 05:00:00+00:00,0.5454999804496765,0.5540000200271606,0.534500002861023,0.5450000166893005,205158000.0,0.0,0.0,amazon,AMZN,e-commerce,usa,
2001-12-28 05:00:00+00:00,8.756467206130395,8.790427031506958,8.659811973571777,8.659811973571777,140400.0,0.0,0.0,unilever,UL,consumer goods,netherlands,
2001-12-28 05:00:00+00:00,15.47212730500511,15.753093140173956,15.324049141507388,15.62399959564209,1306994.0,0.0,0.0,marriott,MAR,hospitality,usa,
2001-12-28 05:00:00+00:00,17.918219716297646,17.961351419022023,17.721045546557214,17.912057876586914,2533000.0,0.0,0.0,colgate palmolive,CL,consumer goods,usa,
2001-12-28 05:00:00+00:00,19.31343841552734,19.461394994684,19.207755720623947,19.313438415527344,5924400.0,0.0,0.0,jpmorgan chase & co,JPM,finance,usa,
2001-12-28 05:00:00+00:00,5.73782332022203,5.890870085551514,5.711834142943149,5.88220739364624,717000.0,0.0,0.0,nordstrom,JWN,retail,usa,
2001-12-28 05:00:00+00:00,15.963795235417756,16.33192347514158,15.899123673500988,16.04339027404785,4007000.0,0.0,0.0,adobe,ADBE,technology,usa,
2001-12-28 05:00:00+00:00,33.56341433097967,33.63611142660351,33.418020139731965,33.47394180297852,4049800.0,0.0,0.0,johnson & johnson,JNJ,healthcare,usa,
2001-12-28 05:00:00+00:00,22.30694077072072,22.30694077072072,21.96247342277367,22.08748245239257,3529800.0,0.0,0.0,procter & gamble,PG,consumer goods,usa,
2001-12-28 05:00:00+00:00,8.989033640983099,9.02860837050137,8.819429659919873,8.92684555053711,649200.0,0.0,0.0,foot locker,FL,footwear,usa,
2001-12-28 05:00:00+00:00,22.67737042440739,23.262136206717464,22.61953615357148,23.165746688842773,5029133.0,0.0,0.0,american express,AXP,finance,usa,
2001-12-28 05:00:00+00:00,12.970594642410129,13.144091087993084,12.630541767908277,12.866497039794922,46191700.0,0.0,0.0,cisco,CSCO,technology,usa,
2001-12-28 05:00:00+00:00,16.72569501902374,16.822244063357942,16.53259693035534,16.62346649169922,590100.0,0.0,0.0,philips,PHG,technology,netherlands,
2001-12-28 05:00:00+00:00,37.73421655754184,37.99652167297685,37.48690340977302,37.539363861083984,54800.0,0.0,0.0,toyota,TM,automotive,japan,
2001-12-28 05:00:00+00:00,4.814608159433763,4.962261113148128,4.812738735346175,4.928618431091309,2190300.0,0.0,0.0,american eagle outfitters,AEO,apparel,usa,
2001-12-28 05:00:00+00:00,15.288482136741276,15.30553287906002,15.072511487531496,15.117979049682615,3659600.0,0.0,0.0,mcdonald's,MCD,food,usa,
2001-12-28 05:00:00+00:00,25.751892478384647,27.04921701155818,25.751892478384647,26.7573184967041,5484000.0,0.0,0.0,target,TGT,retail,usa,
2001-12-28 05:00:00+00:00,6.9013310404326775,6.997182860438687,6.795894184684337,6.807395935058594,108400.0,0.0,0.0,logitech,LOGI,technology,switzerland,
2001-12-28 05:00:00+00:00,32.20270904505699,32.23371085040348,31.787311342597835,31.92991065979004,3679900.0,0.0,0.0,the home depot,HD,retail,usa,
2001-12-27 05:00:00+00:00,33.167977449644745,33.31642948414519,32.89031704637157,33.03327178955078,1653000.0,0.0,0.0,3m,MMM,manufacturing,usa,
2001-12-27 05:00:00+00:00,0.3270897153836501,0.3372447125505814,0.3270897153836501,0.334516704082489,191508800.0,0.0,0.0,apple,AAPL,technology,usa,
2001-12-27 05:00:00+00:00,6.901331073753652,7.012519536517312,6.882161002176434,6.953091144561768,59200.0,0.0,0.0,logitech,LOGI,technology,switzerland,
2001-12-27 05:00:00+00:00,16.337107547501496,16.533939361572266,16.187514638120863,16.533939361572266,6157527.0,0.0,0.0,the walt disney company,DIS,entertainment,usa,
2001-12-27 05:00:00+00:00,25.29783558030057,25.797305964332924,25.29783558030057,25.719467163085938,3962700.0,0.0,0.0,target,TGT,retail,usa,
2001-12-27 05:00:00+00:00,15.491113993908154,15.646785109188356,15.396193984268722,15.56705093383789,1238555.0,0.0,0.0,marriott,MAR,hospitality,usa,
2001-12-27 05:00:00+00:00,8.751242646405297,8.855734699687288,8.706833434073861,8.766916275024414,176040.0,0.0,0.0,unilever,UL,consumer goods,netherlands,
2001-12-27 05:00:00+00:00,16.697298312559102,16.77680999454674,16.498520732466,16.61210823059082,834300.0,0.0,0.0,philips,PHG,technology,netherlands,
2001-12-27 05:00:00+00:00,5.752258749822984,5.876429081569996,5.688729986251118,5.766696929931641,645000.0,0.0,0.0,nordstrom,JWN,retail,usa,
2001-12-27 05:00:00+00:00,33.18317182239993,33.60257490299993,33.18317182239993,33.56343078613281,4542900.0,0.0,0.0,johnson & johnson,JNJ,healthcare,usa,
2001-12-27 05:00:00+00:00,15.9399995803833,16.600000381469727,15.9399995803833,16.1200008392334,4052100.0,0.0,0.0,amd,AMD,technology,usa,
2001-12-27 05:00:00+00:00,9.073842921078151,9.079496535430922,8.904238803761743,9.000348091125488,855900.0,0.0,0.0,foot locker,FL,footwear,usa,
2001-12-27 05:00:00+00:00,22.458888919280977,22.683798752164385,22.401054642190296,22.49101829528809,3250200.0,0.0,0.0,american express,AXP,finance,usa,
2001-12-27 05:00:00+00:00,22.35137068930121,22.3902617940727,22.15413662384401,22.265254974365234,4271000.0,0.0,0.0,procter & gamble,PG,consumer goods,usa,
2001-12-27 05:00:00+00:00,45.142452868253024,45.16778904152121,44.62726253318582,44.89752578735352,1651400.0,0.0,0.0,fedex,FDX,logistics,usa,
